near_term,long_term,end_hora,use_body,body_pct,sl_atr_mult,tp_rr,trades,wr,pf,pnl,max_dd,max_dd_pct,growth_pct,calmar,score
5,50,10:00,True,60,1.0,2.5,561,27.99,0.9446,-5680.32,24115.83,48.2317,-11.36,-0.2355,0.337935
5,50,11:00,True,70,1.0,1.5,845,37.04,0.9237,-9926.48,23648.96,47.2979,-19.85,-0.4197,0.337503
5,50,11:00,True,60,1.0,2.0,1025,31.12,0.9497,-8606.92,22661.96,45.3239,-17.21,-0.3798,0.3374
3,50,11:00,True,70,1.0,1.5,782,36.83,0.9199,-9773.74,23109.52,46.219,-19.55,-0.4229,0.337374
5,75,11:00,True,70,1.5,1.5,721,36.48,0.94,-8235.74,30117.77,60.2355,-16.47,-0.2735,0.337031
5,75,11:00,True,70,1.0,2.0,740,30.27,0.9405,-7486.05,22796.38,45.5928,-14.97,-0.3284,0.336977
3,35,11:00,True,70,1.0,2.5,821,26.19,0.9586,-6246.48,23016.04,46.0321,-12.49,-0.2714,0.336819
3,35,11:00,True,70,1.5,1.5,817,36.6,0.9388,-9666.38,26804.56,53.6091,-19.33,-0.3606,0.336417
5,20,11:30,True,60,2.0,2.0,1214,31.22,0.9799,-6240.04,34626.3,69.2526,-12.48,-0.1802,0.336182
2,50,10:30,False,0,1.0,2.0,1123,31.88,0.9481,-9932.67,20839.85,41.6797,-19.87,-0.4766,0.336141
2,50,11:30,True,60,2.0,2.5,843,26.45,0.979,-4886.42,30891.81,61.7836,-9.77,-0.1582,0.335786
3,20,11:00,True,70,1.5,1.5,941,36.77,0.9444,-10094.28,27306.05,54.6121,-20.19,-0.3697,0.335748
2,50,11:00,True,70,1.0,2.0,705,30.07,0.9345,-8105.9,20517.85,41.0357,-16.21,-0.3951,0.335738
2,75,10:30,True,60,1.5,1.5,670,37.01,0.9303,-9328.66,27204.67,54.4093,-18.66,-0.3429,0.335586
5,20,11:00,False,0,2.0,2.0,1418,32.16,0.9771,-8675.43,30057.91,60.1158,-17.35,-0.2886,0.334965
2,35,10:30,True,60,1.0,1.5,835,37.6,0.9175,-11299.69,21453.35,42.9067,-22.6,-0.5267,0.334524
2,35,11:00,True,60,1.5,2.5,869,26.47,0.9656,-6833.75,24601.38,49.2028,-13.67,-0.2778,0.333984
3,75,10:30,False,0,1.5,1.5,1071,37.63,0.9467,-11082.82,27471.49,54.943,-22.17,-0.4034,0.333862
5,75,11:00,True,60,2.0,2.0,798,31.45,0.9658,-7403.94,30809.22,61.6184,-14.81,-0.2403,0.333755
3,20,11:00,False,0,1.0,2.5,1636,26.47,0.9686,-8910.26,20047.51,40.095,-17.82,-0.4445,0.333748
5,35,11:00,True,70,2.0,1.5,831,37.79,0.948,-10683.15,29024.43,58.0489,-21.37,-0.3681,0.333699
2,50,10:30,False,0,1.0,2.5,1091,27.04,0.9583,-8241.38,20885.13,41.7703,-16.48,-0.3946,0.333544
2,35,10:00,True,60,1.0,2.0,513,31.97,0.9059,-8791.96,17872.32,35.7446,-17.58,-0.4919,0.333269
3,50,10:30,False,0,1.5,2.0,1160,31.64,0.9568,-10704.97,21577.56,43.1551,-21.41,-0.4961,0.333124
2,20,11:30,False,0,1.5,2.5,1592,26.88,0.9761,-8104.62,24437.41,48.8748,-16.21,-0.3316,0.332892
5,75,11:00,True,70,1.5,2.5,694,26.08,0.9616,-5966.79,26160.78,52.3216,-11.93,-0.2281,0.332634
5,35,10:30,False,0,1.0,1.5,1449,38.44,0.9422,-12658.09,24731.73,49.4635,-25.32,-0.5118,0.332346
5,50,10:30,False,0,1.0,2.0,1326,32.2,0.9549,-9898.88,24615.12,49.2302,-19.8,-0.4021,0.332105
3,35,10:30,False,0,2.0,1.5,1182,38.24,0.9532,-13898.57,23410.92,46.8218,-27.8,-0.5937,0.332028
3,50,11:00,True,70,2.0,1.5,724,37.15,0.946,-9638.69,31580.21,63.1604,-19.28,-0.3052,0.331208
2,20,11:00,False,0,2.0,1.5,1354,38.18,0.9611,-12839.03,27964.1,55.9282,-25.68,-0.4591,0.330816
5,20,11:00,False,0,1.0,2.5,1738,26.52,0.9699,-8943.9,22033.83,44.0677,-17.89,-0.4059,0.330238
2,75,10:30,True,60,1.0,1.5,684,36.84,0.9042,-10644.9,21784.0,43.568,-21.29,-0.4887,0.330191
3,35,10:30,False,0,1.0,2.0,1330,32.03,0.95,-11244.77,21368.45,42.7369,-22.49,-0.5262,0.329618
2,20,11:00,False,0,1.0,2.5,1506,26.56,0.9628,-10016.46,18625.04,37.2501,-20.03,-0.5378,0.329321
5,35,10:30,False,0,2.0,1.5,1247,38.33,0.9536,-14522.57,23919.26,47.8385,-29.05,-0.6071,0.328302
5,75,11:00,True,60,1.5,2.0,867,30.22,0.9475,-9556.42,23134.52,46.269,-19.11,-0.4131,0.328216
2,50,11:00,False,0,2.0,2.0,1073,31.87,0.9681,-9271.02,29969.53,59.9391,-18.54,-0.3093,0.328149
3,50,11:00,True,60,1.5,2.0,909,30.36,0.9494,-9670.17,23459.56,46.9191,-19.34,-0.4122,0.328103
3,75,11:30,True,60,2.0,2.5,819,26.37,0.9723,-6279.85,30122.83,60.2457,-12.56,-0.2085,0.32777
2,75,10:30,False,0,1.0,2.0,999,31.33,0.9374,-10650.22,21080.59,42.1612,-21.3,-0.5052,0.326689
3,20,11:00,True,70,1.0,1.5,974,36.55,0.9228,-11788.9,23690.77,47.3815,-23.58,-0.4976,0.326296
3,50,10:00,False,0,1.0,2.0,890,32.58,0.927,-10846.9,21085.86,42.1717,-21.69,-0.5144,0.325796
5,75,11:00,True,70,1.5,2.0,711,29.96,0.9446,-8298.02,26881.93,53.7639,-16.6,-0.3087,0.325224
5,50,10:00,False,0,1.0,2.0,947,32.63,0.9305,-10883.52,21977.04,43.9541,-21.77,-0.4952,0.325207
3,75,10:00,True,70,1.0,2.5,354,26.27,0.9016,-6461.71,18591.7,37.1834,-12.92,-0.3476,0.324873
3,20,11:00,True,60,2.0,1.5,1044,37.45,0.9545,-11751.94,31565.63,63.1313,-23.5,-0.3723,0.32454
2,20,10:30,False,0,1.0,1.5,1394,37.95,0.9368,-13739.02,24432.98,48.866,-27.48,-0.5623,0.324155
3,35,11:00,True,60,1.0,2.5,1004,26.39,0.9558,-8022.97,25015.84,50.0317,-16.05,-0.3207,0.323582
2,35,10:00,True,60,1.0,2.5,505,27.13,0.9172,-8074.79,19375.25,38.7505,-16.15,-0.4168,0.323286
5,75,11:30,True,70,2.0,2.5,735,26.67,0.9702,-6002.28,33346.5,66.693,-12.0,-0.18,0.322878
5,75,10:00,True,70,1.0,2.5,383,26.37,0.9045,-6682.83,19711.76,39.4235,-13.37,-0.339,0.322866
3,75,11:00,True,60,1.5,2.5,787,26.05,0.9555,-7891.03,25709.66,51.4193,-15.78,-0.3069,0.321703
3,50,10:30,False,0,2.0,1.5,1106,38.16,0.9484,-14335.6,26816.11,53.6322,-28.67,-0.5346,0.3211
2,50,11:00,True,70,1.5,2.5,668,25.6,0.9505,-7558.65,25431.84,50.8637,-15.12,-0.2972,0.320815
3,50,10:30,False,0,1.0,2.5,1202,27.04,0.9561,-9423.42,23956.56,47.9131,-18.85,-0.3934,0.32072
5,75,10:30,False,0,2.0,1.5,1069,37.89,0.9507,-13218.42,30110.76,60.2215,-26.44,-0.439,0.320104
3,50,11:00,True,60,1.0,2.5,932,26.07,0.9525,-7921.48,26062.64,52.1253,-15.84,-0.3039,0.319878
3,75,10:00,False,0,1.0,2.0,781,31.75,0.9136,-11314.67,19334.23,38.6685,-22.63,-0.5852,0.319777
2,75,10:30,False,0,1.0,1.5,1009,37.56,0.9122,-13773.57,21703.73,43.4075,-27.55,-0.6346,0.319696
3,75,10:30,False,0,2.0,1.5,1006,37.87,0.9485,-13064.07,30383.89,60.7678,-26.13,-0.43,0.319488
2,75,10:30,True,60,1.0,2.0,679,30.49,0.9181,-9941.95,22011.2,44.0224,-19.88,-0.4517,0.319074
2,75,10:30,True,60,1.5,2.0,662,30.51,0.9321,-9923.36,24598.13,49.1963,-19.85,-0.4034,0.318956
3,20,11:30,True,70,1.5,2.5,1031,25.9,0.9598,-8957.78,25069.59,50.1392,-17.92,-0.3573,0.318686
5,20,11:30,True,60,1.5,2.0,1359,30.32,0.9581,-11344.99,25491.78,50.9836,-22.69,-0.445,0.318565
3,35,11:30,True,70,1.5,2.5,881,25.54,0.9569,-8248.3,25906.75,51.8135,-16.5,-0.3184,0.318486
5,35,11:00,True,60,1.0,2.0,1105,31.04,0.9404,-11111.22,24193.53,48.3871,-22.22,-0.4593,0.318306
5,35,11:00,True,70,1.0,1.5,914,36.76,0.9107,-12751.88,23492.03,46.9841,-25.5,-0.5428,0.31829
5,75,11:00,True,70,1.0,1.5,746,35.92,0.9017,-11300.5,24314.77,48.6295,-22.6,-0.4648,0.31824
5,20,11:00,True,70,1.0,1.5,1051,36.63,0.9217,-12725.85,25317.36,50.6347,-25.45,-0.5027,0.318213
2,75,10:30,True,70,1.5,1.5,547,36.38,0.9051,-10510.92,27651.57,55.3031,-21.02,-0.3801,0.31806
5,35,11:00,True,60,2.0,1.5,994,37.53,0.9448,-13575.74,28731.41,57.4628,-27.15,-0.4725,0.317923
5,75,11:00,True,70,1.0,2.5,729,25.38,0.9413,-7684.28,24737.8,49.4756,-15.37,-0.3106,0.317682
2,20,10:30,True,70,2.0,1.5,725,38.21,0.9329,-12569.82,30357.18,60.7144,-25.14,-0.4141,0.317582
2,50,10:00,True,60,1.0,2.5,466,26.82,0.9087,-8148.51,20145.41,40.2908,-16.3,-0.4045,0.317475
2,75,10:30,False,0,1.0,2.5,976,26.43,0.9458,-9615.29,22808.91,45.6178,-19.23,-0.4216,0.316647
2,75,11:00,False,0,2.0,2.0,977,31.63,0.9631,-9761.57,33333.43,66.6669,-19.52,-0.2928,0.316507
3,50,10:30,False,0,1.0,2.0,1239,31.8,0.9412,-12223.7,23688.51,47.377,-24.45,-0.516,0.316335
3,35,11:00,True,70,1.0,1.5,846,36.52,0.9057,-12659.91,23468.17,46.9363,-25.32,-0.5395,0.31632
3,75,11:00,True,70,1.0,2.0,684,29.68,0.9197,-9516.45,23508.89,47.0178,-19.03,-0.4048,0.316317
5,75,10:00,False,0,1.0,2.5,821,26.92,0.9329,-9707.55,21254.23,42.5085,-19.42,-0.4567,0.316224
5,20,11:00,True,60,1.0,1.5,1280,36.72,0.9322,-13183.13,27580.87,55.1617,-26.37,-0.478,0.315365
2,50,11:00,True,70,1.0,1.5,710,35.92,0.8951,-11935.08,23228.73,46.4575,-23.87,-0.5138,0.314909
2,50,10:30,False,0,1.0,1.5,1134,37.83,0.9163,-14762.21,22978.09,45.9562,-29.52,-0.6424,0.314446
2,75,11:00,True,70,2.0,2.5,559,27.01,0.9549,-7412.65,31871.9,63.7438,-14.83,-0.2326,0.314444
3,35,11:00,True,70,2.0,1.5,776,37.11,0.9358,-12452.68,31135.02,62.27,-24.91,-0.4,0.314339
3,35,11:30,True,60,1.5,2.5,1072,25.75,0.9583,-9627.75,25496.33,50.9927,-19.26,-0.3776,0.313526
5,75,10:30,False,0,1.0,2.5,1159,26.49,0.9535,-9498.22,26279.96,52.5599,-19.0,-0.3614,0.313151
3,20,11:00,True,60,1.0,1.5,1187,36.39,0.9264,-13510.55,26440.02,52.88,-27.02,-0.511,0.313005
5,50,10:30,False,0,2.0,1.5,1168,38.18,0.9475,-15416.67,28205.73,56.4115,-30.83,-0.5466,0.312679
5,20,12:00,True,70,2.0,2.5,1144,26.05,0.9794,-6117.85,38962.41,77.9248,-12.24,-0.157,0.312427
5,50,10:00,False,0,1.0,2.5,924,27.6,0.9366,-10286.32,23466.82,46.9336,-20.57,-0.4383,0.312248
3,75,11:00,True,70,1.0,1.5,688,35.61,0.892,-11676.4,24308.66,48.6173,-23.35,-0.4803,0.312023
5,50,10:30,False,0,1.0,1.5,1347,38.23,0.9276,-14670.44,27429.24,54.8585,-29.34,-0.5348,0.311166
5,75,10:00,False,0,1.0,2.0,837,31.66,0.912,-12218.11,21039.58,42.0792,-24.44,-0.5807,0.311014
5,50,11:30,True,70,1.5,2.0,907,29.66,0.9402,-10896.55,26289.73,52.5795,-21.79,-0.4145,0.310989
2,75,10:00,True,70,1.0,2.5,319,26.02,0.8727,-7757.7,16869.91,33.7398,-15.52,-0.4599,0.310956
2,75,10:30,True,60,2.0,1.5,641,37.44,0.928,-11941.52,33278.57,66.5571,-23.88,-0.3588,0.310863
5,35,11:30,True,70,1.5,2.0,972,29.94,0.9413,-11565.79,25475.53,50.9511,-23.13,-0.454,0.310497
3,50,11:30,True,70,1.5,2.5,825,25.21,0.9497,-8955.68,26409.5,52.819,-17.91,-0.3391,0.310419
5,35,12:00,True,60,2.0,2.5,1134,25.84,0.9755,-7365.43,35976.92,71.9538,-14.73,-0.2047,0.310141
2,75,10:30,True,70,1.0,2.5,548,25.36,0.9187,-8566.35,22390.05,44.7801,-17.13,-0.3826,0.310021
3,50,11:00,True,60,1.0,2.0,954,30.4,0.9274,-11735.03,23593.56,47.1871,-23.47,-0.4974,0.309908
2,20,11:00,True,60,1.5,2.0,1018,30.55,0.9417,-12716.79,24129.26,48.2585,-25.43,-0.527,0.309418
5,20,11:00,True,70,2.0,1.5,944,37.92,0.9416,-13631.12,33174.95,66.3499,-27.26,-0.4109,0.308829
2,75,10:30,True,60,1.0,2.5,668,25.75,0.9271,-9246.88,23337.15,46.6743,-18.49,-0.3962,0.308809
5,75,10:00,True,60,1.0,2.0,496,30.85,0.8814,-10228.35,20671.09,41.3422,-20.46,-0.4948,0.308543
2,75,11:30,False,0,2.0,2.5,1049,26.41,0.9691,-8945.05,32660.75,65.3215,-17.89,-0.2739,0.308367
5,50,11:00,True,60,2.0,1.5,929,37.24,0.9398,-13816.11,31778.69,63.5574,-27.63,-0.4348,0.308031
5,20,11:00,False,0,1.5,1.5,1723,37.49,0.9544,-14706.78,32511.1,65.0222,-29.41,-0.4524,0.307967
3,35,10:30,False,0,1.0,1.5,1347,38.01,0.9217,-16269.52,23724.98,47.45,-32.54,-0.6858,0.307819
5,75,10:30,False,0,1.0,1.5,1203,37.66,0.9177,-14916.24,25911.97,51.8239,-29.83,-0.5757,0.307773
3,20,11:00,False,0,1.5,2.0,1550,31.23,0.9559,-14238.8,24751.66,49.5033,-28.48,-0.5753,0.307535
5,75,10:00,True,60,1.0,2.5,490,26.33,0.902,-8838.36,21732.1,43.4642,-17.68,-0.4067,0.307025
5,50,11:00,True,60,1.0,1.5,1040,36.63,0.9098,-14251.59,25173.17,50.3463,-28.5,-0.5661,0.30672
3,35,11:00,False,0,1.5,2.5,1328,26.73,0.9595,-12039.62,25010.45,50.0209,-24.08,-0.4814,0.305794
3,75,10:00,True,60,1.0,2.0,461,30.59,0.8714,-10485.01,19279.22,38.5584,-20.97,-0.5439,0.305753
2,75,10:00,True,60,1.0,2.0,414,30.68,0.8602,-10477.96,17489.88,34.9798,-20.96,-0.5991,0.305735
2,35,10:30,True,70,2.0,1.5,640,37.5,0.9203,-13346.28,31081.26,62.1625,-26.69,-0.4294,0.305725
3,20,11:00,True,70,2.0,1.5,884,37.33,0.9375,-13758.15,32867.15,65.7343,-27.52,-0.4186,0.305605
5,75,11:00,True,60,1.0,2.5,891,25.48,0.9395,-9553.08,26290.73,52.5815,-19.11,-0.3634,0.3049
2,35,10:30,False,0,1.0,1.5,1228,37.79,0.9134,-16707.8,22422.27,44.8445,-33.42,-0.7451,0.304651
3,75,10:00,False,0,1.0,2.5,767,26.6,0.92,-10943.56,21366.21,42.7324,-21.89,-0.5122,0.304356
5,35,11:30,True,60,2.0,2.0,1065,30.7,0.9562,-12084.32,31194.99,62.39,-24.17,-0.3874,0.303982
3,35,11:00,True,60,2.0,1.5,932,36.91,0.9346,-15191.44,28976.84,57.9537,-30.38,-0.5243,0.303938
2,20,11:00,True,70,1.0,2.0,875,29.71,0.9174,-12777.11,21641.95,43.2839,-25.55,-0.5904,0.303076
2,50,11:00,True,60,2.0,2.0,771,30.87,0.947,-11236.35,32627.26,65.2545,-22.47,-0.3444,0.302627
3,50,11:00,False,0,1.5,2.5,1245,26.67,0.9561,-12190.04,25702.43,51.4049,-24.38,-0.4743,0.302285
3,20,11:00,False,0,2.0,2.0,1357,31.69,0.9653,-12636.46,33742.6,67.4852,-25.27,-0.3745,0.302256
3,75,10:00,True,60,1.0,2.5,455,25.93,0.8915,-9252.56,20682.29,41.3646,-18.51,-0.4474,0.302194
3,50,10:00,False,0,1.0,2.5,869,27.27,0.925,-11584.12,23280.31,46.5606,-23.17,-0.4976,0.301084
5,20,11:30,True,60,1.0,2.5,1422,25.18,0.9547,-10721.76,27525.65,55.0513,-21.44,-0.3895,0.301029
2,20,11:30,True,60,1.5,2.5,1142,25.66,0.9503,-12257.64,24017.42,48.0348,-24.52,-0.5104,0.300255
3,75,10:30,False,0,1.0,1.5,1112,37.32,0.907,-15893.64,25262.09,50.5242,-31.79,-0.6291,0.299422
3,50,11:30,True,60,1.5,2.5,1005,25.37,0.9484,-11113.26,26763.9,53.5278,-22.23,-0.4152,0.298982
3,75,11:00,True,70,1.5,2.5,649,25.58,0.9345,-9664.31,28431.96,56.8639,-19.33,-0.3399,0.298615
2,75,11:00,False,0,1.5,2.5,1034,26.5,0.9488,-11885.79,26893.07,53.7861,-23.77,-0.442,0.298364
2,20,11:00,True,70,1.5,2.5,816,26.23,0.9355,-12190.25,23817.64,47.6353,-24.38,-0.5118,0.297501
5,20,12:30,True,60,2.0,2.5,1505,25.51,0.9738,-9767.84,35981.99,71.964,-19.54,-0.2715,0.296567
3,50,10:30,False,0,1.0,1.5,1250,37.84,0.9118,-16892.57,26077.27,52.1545,-33.79,-0.6478,0.296035
5,35,11:00,True,60,1.0,1.5,1125,36.53,0.9052,-16347.39,24376.25,48.7525,-32.69,-0.6706,0.295944
5,75,10:30,False,0,1.0,2.0,1191,31.07,0.9298,-13852.14,26795.83,53.5917,-27.7,-0.517,0.295788
3,50,11:00,True,60,2.0,1.5,869,36.71,0.9304,-15025.04,32511.95,65.0239,-30.05,-0.4621,0.295618
5,75,11:00,True,60,1.0,1.5,919,35.69,0.8953,-14692.2,25682.87,51.3657,-29.38,-0.5721,0.295615
2,20,11:00,True,60,1.0,2.0,1074,29.98,0.9222,-14650.14,21969.68,43.9394,-29.3,-0.6668,0.295515
2,35,11:00,True,70,1.5,2.5,717,25.52,0.9345,-10879.45,26973.13,53.9463,-21.76,-0.4033,0.29529
2,75,10:30,True,70,1.5,2.0,543,29.83,0.9068,-11328.74,27497.62,54.9952,-22.66,-0.412,0.295239
3,35,11:00,True,60,1.0,2.0,1030,30.39,0.9209,-13943.36,24367.98,48.736,-27.89,-0.5722,0.295014
2,20,11:00,True,70,1.0,2.5,854,25.18,0.9209,-12718.2,19818.79,39.6376,-25.44,-0.6417,0.294629
5,35,11:30,True,70,2.0,2.0,896,30.58,0.9425,-13410.37,30118.19,60.2364,-26.82,-0.4453,0.294335
2,20,11:30,True,70,2.0,2.5,859,26.54,0.9546,-10814.79,32792.9,65.5858,-21.63,-0.3298,0.294076
2,20,11:00,False,0,1.5,1.5,1504,37.1,0.9365,-18149.99,27493.93,54.9879,-36.3,-0.6601,0.293339
3,20,11:30,True,60,1.0,2.5,1327,24.79,0.9456,-12218.33,25564.1,51.1282,-24.44,-0.4779,0.293128
2,50,11:00,True,70,1.5,2.0,685,29.2,0.917,-12283.92,27361.27,54.7225,-24.57,-0.449,0.292383
5,35,11:30,True,60,1.5,2.0,1185,29.79,0.9371,-14979.23,25071.76,50.1435,-29.96,-0.5975,0.292322
3,50,11:00,True,60,1.0,1.5,965,36.06,0.8943,-15785.5,25071.39,50.1428,-31.57,-0.6296,0.292104
2,75,10:00,True,60,1.0,2.5,409,25.67,0.8688,-10306.6,18733.34,37.4667,-20.61,-0.5502,0.292084
5,50,11:30,True,70,1.5,1.5,925,35.35,0.9189,-13716.48,33598.87,67.1977,-27.43,-0.4082,0.291901
5,75,11:00,True,70,2.0,2.0,669,30.94,0.9334,-12144.13,33561.51,67.123,-24.29,-0.3618,0.291668
2,35,11:00,True,70,1.0,2.0,764,29.58,0.9018,-13399.02,22922.19,45.8444,-26.8,-0.5845,0.291528
3,20,11:30,True,60,2.0,2.0,1148,30.4,0.9528,-14050.14,31700.02,63.4,-28.1,-0.4432,0.291026
2,20,11:00,True,60,1.5,1.5,1046,36.33,0.9216,-16025.83,30222.44,60.4449,-32.05,-0.5303,0.290961
2,75,10:30,True,70,1.5,2.5,532,25.94,0.9178,-10387.34,28330.45,56.6609,-20.77,-0.3666,0.290435
3,75,10:30,False,0,1.0,2.5,1076,26.02,0.9343,-12705.13,25616.62,51.2332,-25.41,-0.496,0.290309
3,75,10:30,False,0,1.0,2.0,1103,30.83,0.9198,-14927.68,24736.11,49.4722,-29.86,-0.6035,0.290291
2,75,11:00,True,70,1.0,1.5,627,34.77,0.8648,-13656.6,24222.5,48.445,-27.31,-0.5638,0.290274
5,75,11:00,True,60,1.0,2.0,910,29.67,0.9117,-13475.06,25391.19,50.7824,-26.95,-0.5307,0.289949
5,50,11:00,False,0,1.5,1.5,1427,37.21,0.9391,-16363.52,34292.67,68.5853,-32.73,-0.4772,0.289899
2,50,11:00,True,70,1.5,1.5,693,35.21,0.8983,-13875.81,30599.51,61.199,-27.75,-0.4535,0.28944
2,50,11:00,True,70,1.0,2.5,693,24.68,0.9113,-11541.92,23432.29,46.8646,-23.08,-0.4926,0.288399
5,35,11:00,False,0,1.5,1.5,1532,37.14,0.9377,-18039.27,30785.13,61.5703,-36.08,-0.586,0.287843
5,20,11:30,True,70,1.5,2.0,1131,29.97,0.9367,-14400.75,29128.63,58.2573,-28.8,-0.4944,0.287519
5,20,11:30,True,60,1.5,1.5,1417,35.85,0.9407,-15148.62,36992.4,73.9848,-30.3,-0.4095,0.287081
2,35,11:00,False,0,2.0,2.0,1145,31.35,0.9527,-14753.24,33410.06,66.8201,-29.51,-0.4416,0.286909
2,50,11:30,True,70,2.0,2.5,704,26.14,0.9426,-11277.11,32563.52,65.127,-22.55,-0.3463,0.286809
3,20,11:00,False,0,1.5,1.5,1627,37.12,0.9409,-18140.29,31977.09,63.9542,-36.28,-0.5673,0.286041
2,75,10:30,True,70,2.0,1.5,529,36.86,0.8995,-13950.13,34875.69,69.7514,-27.9,-0.4,0.285907
2,35,11:00,True,60,2.0,2.0,823,30.74,0.9411,-13420.16,34354.9,68.7098,-26.84,-0.3906,0.285785
5,20,11:30,True,70,2.0,2.0,1040,30.87,0.95,-13429.06,36197.09,72.3942,-26.86,-0.371,0.285557
5,20,11:00,False,0,1.5,2.0,1631,31.21,0.9495,-17148.67,27424.74,54.8495,-34.3,-0.6253,0.285369
5,50,11:30,False,0,2.0,2.5,1280,26.33,0.9634,-12938.14,33102.21,66.2044,-25.88,-0.3909,0.285277
3,75,11:00,True,70,1.0,2.5,675,24.59,0.91,-11120.33,26157.39,52.3148,-22.24,-0.4251,0.284375
3,50,11:30,True,70,1.5,2.0,847,29.04,0.9207,-13663.07,28465.83,56.9317,-27.33,-0.48,0.28414
3,35,11:00,True,60,1.0,1.5,1046,36.04,0.8921,-17633.46,24061.06,48.1221,-35.27,-0.7329,0.284074
5,50,11:30,True,70,1.0,2.0,956,29.29,0.9122,-13714.83,27358.07,54.7161,-27.43,-0.5013,0.283843
2,20,11:00,True,70,2.0,2.0,779,31.19,0.9324,-14591.61,31635.74,63.2715,-29.18,-0.4612,0.283687
2,75,11:00,True,70,1.0,2.0,623,28.57,0.8845,-12747.5,23990.74,47.9815,-25.49,-0.5314,0.283573
3,75,11:00,True,60,1.0,1.5,851,35.14,0.8815,-15712.77,26078.73,52.1575,-31.43,-0.6025,0.283208
3,50,11:30,False,0,2.0,2.5,1223,26.17,0.9595,-13697.01,31428.22,62.8564,-27.39,-0.4358,0.282976
3,75,11:30,True,70,2.0,2.5,688,26.16,0.9409,-11296.68,34187.38,68.3748,-22.59,-0.3304,0.282947
3,75,11:00,True,70,1.5,1.5,670,35.22,0.8935,-13954.2,33063.93,66.1279,-27.91,-0.422,0.282497
5,50,11:30,True,60,2.0,2.0,1007,30.39,0.9441,-14577.01,34116.93,68.2339,-29.15,-0.4273,0.280491
3,75,11:00,True,70,1.5,2.0,663,29.11,0.91,-12825.17,30731.86,61.4637,-25.65,-0.4173,0.280258
5,50,12:00,True,60,2.0,2.5,1077,25.44,0.9598,-11441.84,37722.53,75.4451,-22.88,-0.3033,0.279585
3,75,11:00,True,60,2.0,2.0,747,30.66,0.9314,-14151.48,34149.91,68.2998,-28.3,-0.4144,0.278897
2,50,11:00,True,70,2.0,2.0,642,30.37,0.9195,-14318.96,31769.26,63.5385,-28.64,-0.4507,0.277824
2,20,11:30,False,0,2.0,2.0,1453,31.04,0.9616,-14321.11,40337.46,80.6749,-28.64,-0.355,0.277384
3,50,11:30,True,70,1.0,1.5,893,35.27,0.878,-16413.13,26902.46,53.8049,-32.83,-0.6101,0.277244
5,35,11:30,True,70,1.5,1.5,993,35.35,0.9111,-16351.01,33200.07,66.4001,-32.7,-0.4925,0.276771
2,35,11:00,True,70,1.0,1.5,771,35.28,0.8673,-16696.5,24722.76,49.4455,-33.39,-0.6753,0.276465
3,50,11:30,True,70,1.0,2.0,888,28.94,0.9016,-14434.09,26887.27,53.7745,-28.87,-0.5368,0.276444
5,20,11:30,True,70,1.0,2.5,1178,24.96,0.9335,-13398.13,29212.72,58.4254,-26.8,-0.4586,0.276186
5,75,11:00,False,0,2.0,2.0,1118,31.13,0.9489,-15516.13,35979.55,71.9591,-31.03,-0.4312,0.275958
5,50,11:30,True,60,1.5,2.0,1108,29.33,0.9265,-16315.41,27905.1,55.8102,-32.63,-0.5847,0.27487
5,20,11:30,False,0,1.5,2.5,1790,26.37,0.9574,-16124.93,29738.91,59.4778,-32.25,-0.5422,0.274077
2,20,11:00,True,70,1.0,1.5,887,35.17,0.8782,-17427.62,25865.98,51.732,-34.86,-0.6738,0.274014
3,20,11:30,False,0,1.5,2.5,1712,26.11,0.9544,-16474.21,28022.05,56.0441,-32.95,-0.5879,0.273948
3,35,11:30,True,70,1.5,2.0,908,29.19,0.9166,-15595.07,28302.95,56.6059,-31.19,-0.551,0.27377
3,75,11:00,True,60,1.5,1.5,824,35.56,0.9017,-15730.69,34940.93,69.8819,-31.46,-0.4502,0.273751
2,75,10:30,True,70,2.0,2.0,513,31.38,0.9054,-14006.12,33724.92,67.4498,-28.01,-0.4153,0.273576
5,35,11:00,False,0,2.0,2.0,1292,31.5,0.9484,-18100.06,31282.58,62.5652,-36.2,-0.5786,0.273367
3,20,11:30,True,70,1.0,2.5,1100,24.73,0.9271,-13943.67,27832.47,55.6649,-27.89,-0.501,0.273283
2,20,11:00,False,0,1.0,2.0,1579,30.72,0.9302,-18378.05,26603.94,53.2079,-36.76,-0.6908,0.272621
5,50,11:30,True,70,1.0,2.5,937,24.65,0.9163,-13497.06,27581.27,55.1625,-26.99,-0.4894,0.272028
2,50,11:00,True,60,1.0,2.0,870,29.31,0.8963,-15682.16,25653.91,51.3078,-31.36,-0.6113,0.271918
5,75,11:00,True,70,2.0,1.5,692,36.27,0.9074,-16047.83,37216.36,74.4327,-32.1,-0.4312,0.271723
2,20,12:00,False,0,2.0,2.5,1564,25.38,0.9671,-13322.85,38273.97,76.5479,-26.65,-0.3481,0.271467
2,35,11:30,True,60,2.0,2.5,896,25.78,0.946,-13550.13,35134.78,70.2696,-27.1,-0.3857,0.270413
5,75,11:00,False,0,1.5,2.5,1203,26.27,0.9437,-15105.99,31616.66,63.2333,-30.21,-0.4778,0.270329
3,20,11:30,True,60,1.5,2.0,1279,29.48,0.9337,-17091.34,29744.6,59.4892,-34.18,-0.5746,0.270261
