plan,size,riesgo_frac_dd,R,S,rr,K,G,pass_,dias
select,25,0.25,250.0,15,2.0,5,480.0,0.103,5.676375404530744
select,25,0.25,250.0,15,2.0,5,570.0,0.10266666666666667,5.659090909090909
select,25,0.25,250.0,15,3.0,1,300.0,0.197,9.29610829103215
select,25,0.25,250.0,15,3.0,1,480.0,0.197,9.29610829103215
select,25,0.25,250.0,15,3.0,1,570.0,0.197,9.29610829103215
select,25,0.25,250.0,15,3.0,2,300.0,0.19533333333333333,5.889078498293515
select,25,0.25,250.0,15,3.0,2,480.0,0.19566666666666666,5.9063032367972745
select,25,0.25,250.0,15,3.0,2,570.0,0.19633333333333333,5.933786078098472
select,25,0.25,250.0,15,3.0,3,300.0,0.189,5.202821869488536
select,25,0.25,250.0,15,3.0,3,480.0,0.143,6.3426573426573425
select,25,0.25,250.0,15,3.0,3,570.0,0.143,6.3426573426573425
select,25,0.25,250.0,15,3.0,5,300.0,0.17966666666666667,4.22634508348794
select,25,0.25,250.0,15,3.0,5,480.0,0.138,4.748792270531401
select,25,0.25,250.0,15,3.0,5,570.0,0.13766666666666666,4.753026634382566
select,25,0.25,250.0,15,4.0,1,300.0,0.17766666666666667,9.977485928705441
select,25,0.25,250.0,15,4.0,1,480.0,0.17766666666666667,9.977485928705441
select,25,0.25,250.0,15,4.0,1,570.0,0.17766666666666667,9.977485928705441
select,25,0.25,250.0,15,4.0,2,300.0,0.17033333333333334,6.033268101761252
select,25,0.25,250.0,15,4.0,2,480.0,0.167,6.139720558882235
select,25,0.25,250.0,15,4.0,2,570.0,0.167,6.155688622754491
select,25,0.25,250.0,15,4.0,3,300.0,0.178,5.0299625468164795
select,25,0.25,250.0,15,4.0,3,480.0,0.17533333333333334,5.14638783269962
select,25,0.25,250.0,15,4.0,3,570.0,0.173,5.213872832369942
select,25,0.25,250.0,15,4.0,5,300.0,0.17533333333333334,4.216730038022813
select,25,0.25,250.0,15,4.0,5,480.0,0.14866666666666667,4.621076233183857
select,25,0.25,250.0,15,4.0,5,570.0,0.14866666666666667,4.623318385650224
select,25,0.25,250.0,20,0.5,1,300.0,0.0006666666666666666,23.0
select,25,0.25,250.0,20,0.5,1,480.0,0.0006666666666666666,23.0
select,25,0.25,250.0,20,0.5,1,570.0,0.0006666666666666666,23.0
select,25,0.25,250.0,20,0.5,2,300.0,0.0006666666666666666,15.0
select,25,0.25,250.0,20,0.5,2,480.0,0.0006666666666666666,15.0
select,25,0.25,250.0,20,0.5,2,570.0,0.0006666666666666666,15.0
select,25,0.25,250.0,20,0.5,3,300.0,0.0016666666666666668,11.0
select,25,0.25,250.0,20,0.5,3,480.0,0.0016666666666666668,11.0
select,25,0.25,250.0,20,0.5,3,570.0,0.0016666666666666668,11.0
select,25,0.25,250.0,20,0.5,5,300.0,0.0016666666666666668,8.2
select,25,0.25,250.0,20,0.5,5,480.0,0.003,9.0
select,25,0.25,250.0,20,0.5,5,570.0,0.003,9.0
select,25,0.25,250.0,20,1.0,1,300.0,0.051,25.30065359477124
select,25,0.25,250.0,20,1.0,1,480.0,0.051,25.30065359477124
select,25,0.25,250.0,20,1.0,1,570.0,0.051,25.30065359477124
select,25,0.25,250.0,20,1.0,2,300.0,0.066,14.429292929292929
select,25,0.25,250.0,20,1.0,2,480.0,0.066,14.429292929292929
select,25,0.25,250.0,20,1.0,2,570.0,0.066,14.429292929292929
select,25,0.25,250.0,20,1.0,3,300.0,0.06366666666666666,11.942408376963352
select,25,0.25,250.0,20,1.0,3,480.0,0.07366666666666667,10.407239819004525
select,25,0.25,250.0,20,1.0,3,570.0,0.07366666666666667,10.407239819004525
select,25,0.25,250.0,20,1.0,5,300.0,0.055,8.903030303030302
select,25,0.25,250.0,20,1.0,5,480.0,0.06533333333333333,7.346938775510204
select,25,0.25,250.0,20,1.0,5,570.0,0.04666666666666667,8.492857142857142
select,25,0.25,250.0,20,1.5,1,300.0,0.146,18.328767123287673
select,25,0.25,250.0,20,1.5,1,480.0,0.146,18.328767123287673
select,25,0.25,250.0,20,1.5,1,570.0,0.146,18.328767123287673
select,25,0.25,250.0,20,1.5,2,300.0,0.16233333333333333,10.186858316221766
select,25,0.25,250.0,20,1.5,2,480.0,0.16233333333333333,10.186858316221766
select,25,0.25,250.0,20,1.5,2,570.0,0.16233333333333333,10.186858316221766
select,25,0.25,250.0,20,1.5,3,300.0,0.15166666666666667,7.569230769230769
select,25,0.25,250.0,20,1.5,3,480.0,0.14933333333333335,7.752232142857143
select,25,0.25,250.0,20,1.5,3,570.0,0.14666666666666667,7.877272727272727
select,25,0.25,250.0,20,1.5,5,300.0,0.152,6.12280701754386
select,25,0.25,250.0,20,1.5,5,480.0,0.14233333333333334,5.845433255269321
select,25,0.25,250.0,20,1.5,5,570.0,0.138,6.019323671497585
select,25,0.25,250.0,20,2.0,1,300.0,0.18133333333333335,13.711397058823529
select,25,0.25,250.0,20,2.0,1,480.0,0.18133333333333335,13.711397058823529
select,25,0.25,250.0,20,2.0,1,570.0,0.18133333333333335,13.711397058823529
select,25,0.25,250.0,20,2.0,2,300.0,0.17666666666666667,9.475471698113207
select,25,0.25,250.0,20,2.0,2,480.0,0.121,11.49586776859504
select,25,0.25,250.0,20,2.0,2,570.0,0.121,11.49586776859504
select,25,0.25,250.0,20,2.0,3,300.0,0.17033333333333334,7.534246575342466
select,25,0.25,250.0,20,2.0,3,480.0,0.13233333333333333,7.632241813602015
select,25,0.25,250.0,20,2.0,3,570.0,0.13233333333333333,7.632241813602015
select,25,0.25,250.0,20,2.0,5,300.0,0.16566666666666666,6.0261569416499
select,25,0.25,250.0,20,2.0,5,480.0,0.13633333333333333,5.885085574572127
select,25,0.25,250.0,20,2.0,5,570.0,0.111,6.7507507507507505
select,25,0.25,250.0,20,3.0,1,300.0,0.249,9.317269076305221
select,25,0.25,250.0,20,3.0,1,480.0,0.249,9.317269076305221
select,25,0.25,250.0,20,3.0,1,570.0,0.249,9.317269076305221
select,25,0.25,250.0,20,3.0,2,300.0,0.24366666666666667,6.357045143638851
select,25,0.25,250.0,20,3.0,2,480.0,0.23166666666666666,6.5237410071942445
select,25,0.25,250.0,20,3.0,2,570.0,0.22966666666666666,6.597968069666183
select,25,0.25,250.0,20,3.0,3,300.0,0.213,5.355242566510172
select,25,0.25,250.0,20,3.0,3,480.0,0.18733333333333332,6.3612099644128115
select,25,0.25,250.0,20,3.0,3,570.0,0.187,6.3689839572192515
select,25,0.25,250.0,20,3.0,5,300.0,0.20866666666666667,4.437699680511182
select,25,0.25,250.0,20,3.0,5,480.0,0.169,5.047337278106509
select,25,0.25,250.0,20,3.0,5,570.0,0.16833333333333333,5.043564356435644
select,25,0.25,250.0,20,4.0,1,300.0,0.18133333333333335,10.544117647058824
select,25,0.25,250.0,20,4.0,1,480.0,0.18133333333333335,10.544117647058824
select,25,0.25,250.0,20,4.0,1,570.0,0.18133333333333335,10.544117647058824
select,25,0.25,250.0,20,4.0,2,300.0,0.18633333333333332,6.221824686940966
select,25,0.25,250.0,20,4.0,2,480.0,0.182,6.382783882783883
select,25,0.25,250.0,20,4.0,2,570.0,0.182,6.382783882783883
select,25,0.25,250.0,20,4.0,3,300.0,0.18366666666666667,5.2250453720508165
select,25,0.25,250.0,20,4.0,3,480.0,0.18133333333333335,5.244485294117647
select,25,0.25,250.0,20,4.0,3,570.0,0.18133333333333335,5.244485294117647
select,25,0.25,250.0,20,4.0,5,300.0,0.18366666666666667,4.35934664246824
select,25,0.25,250.0,20,4.0,5,480.0,0.16066666666666668,4.719917012448133
select,25,0.25,250.0,20,4.0,5,570.0,0.16066666666666668,4.732365145228216
select,25,0.25,250.0,30,0.5,1,300.0,0.005,43.8
select,25,0.25,250.0,30,0.5,1,480.0,0.005,43.8
select,25,0.25,250.0,30,0.5,1,570.0,0.005,43.8
select,25,0.25,250.0,30,0.5,2,300.0,0.013666666666666667,26.024390243902438
select,25,0.25,250.0,30,0.5,2,480.0,0.013666666666666667,26.024390243902438
select,25,0.25,250.0,30,0.5,2,570.0,0.013666666666666667,26.024390243902438
select,25,0.25,250.0,30,0.5,3,300.0,0.018666666666666668,19.607142857142858
select,25,0.25,250.0,30,0.5,3,480.0,0.018666666666666668,19.607142857142858
select,25,0.25,250.0,30,0.5,3,570.0,0.018666666666666668,19.607142857142858
select,25,0.25,250.0,30,0.5,5,300.0,0.022333333333333334,13.64179104477612
select,25,0.25,250.0,30,0.5,5,480.0,0.030666666666666665,13.956521739130435
select,25,0.25,250.0,30,0.5,5,570.0,0.030666666666666665,13.956521739130435
select,25,0.25,250.0,30,1.0,1,300.0,0.108,29.44753086419753
select,25,0.25,250.0,30,1.0,1,480.0,0.108,29.44753086419753
select,25,0.25,250.0,30,1.0,1,570.0,0.108,29.44753086419753
select,25,0.25,250.0,30,1.0,2,300.0,0.133,17.030075187969924
select,25,0.25,250.0,30,1.0,2,480.0,0.133,17.030075187969924
select,25,0.25,250.0,30,1.0,2,570.0,0.133,17.030075187969924
select,25,0.25,250.0,30,1.0,3,300.0,0.12733333333333333,14.25916230366492
select,25,0.25,250.0,30,1.0,3,480.0,0.14866666666666667,12.699551569506726
select,25,0.25,250.0,30,1.0,3,570.0,0.14866666666666667,12.699551569506726
select,25,0.25,250.0,30,1.0,5,300.0,0.12866666666666668,10.474093264248705
select,25,0.25,250.0,30,1.0,5,480.0,0.14166666666666666,8.91529411764706
select,25,0.25,250.0,30,1.0,5,570.0,0.107,9.719626168224298
select,25,0.25,250.0,30,1.5,1,300.0,0.16033333333333333,21.968814968814968
select,25,0.25,250.0,30,1.5,1,480.0,0.16033333333333333,21.968814968814968
select,25,0.25,250.0,30,1.5,1,570.0,0.16033333333333333,21.968814968814968
select,25,0.25,250.0,30,1.5,2,300.0,0.18833333333333332,12.509734513274337
select,25,0.25,250.0,30,1.5,2,480.0,0.18833333333333332,12.509734513274337
select,25,0.25,250.0,30,1.5,2,570.0,0.18833333333333332,12.509734513274337
select,25,0.25,250.0,30,1.5,3,300.0,0.18133333333333335,9.044117647058824
select,25,0.25,250.0,30,1.5,3,480.0,0.181,9.267034990791897
select,25,0.25,250.0,30,1.5,3,570.0,0.12866666666666668,11.450777202072539
select,25,0.25,250.0,30,1.5,5,300.0,0.18766666666666668,7.207815275310835
select,25,0.25,250.0,30,1.5,5,480.0,0.19066666666666668,6.821678321678322
select,25,0.25,250.0,30,1.5,5,570.0,0.14566666666666667,7.864988558352403
select,25,0.25,250.0,30,2.0,1,300.0,0.19033333333333333,16.106830122591944
select,25,0.25,250.0,30,2.0,1,480.0,0.19033333333333333,16.106830122591944
select,25,0.25,250.0,30,2.0,1,570.0,0.19033333333333333,16.106830122591944
select,25,0.25,250.0,30,2.0,2,300.0,0.212,11.064465408805031
select,25,0.25,250.0,30,2.0,2,480.0,0.15166666666666667,12.505494505494505
select,25,0.25,250.0,30,2.0,2,570.0,0.15166666666666667,12.505494505494505
select,25,0.25,250.0,30,2.0,3,300.0,0.212,9.09433962264151
select,25,0.25,250.0,30,2.0,3,480.0,0.171,8.467836257309942
select,25,0.25,250.0,30,2.0,3,570.0,0.17066666666666666,8.513671875
select,25,0.25,250.0,30,2.0,5,300.0,0.213,7.090766823161189
select,25,0.25,250.0,30,2.0,5,480.0,0.174,6.268199233716475
select,25,0.25,250.0,30,2.0,5,570.0,0.145,7.2620689655172415
select,25,0.25,250.0,30,3.0,1,300.0,0.22533333333333333,10.95266272189349
select,25,0.25,250.0,30,3.0,1,480.0,0.22533333333333333,10.95266272189349
select,25,0.25,250.0,30,3.0,1,570.0,0.22533333333333333,10.95266272189349
select,25,0.25,250.0,30,3.0,2,300.0,0.23233333333333334,7.235294117647059
select,25,0.25,250.0,30,3.0,2,480.0,0.231,7.333333333333333
select,25,0.25,250.0,30,3.0,2,570.0,0.144,11.430555555555555
select,25,0.25,250.0,30,3.0,3,300.0,0.21633333333333332,6.342064714946071
select,25,0.25,250.0,30,3.0,3,480.0,0.182,6.842490842490842
select,25,0.25,250.0,30,3.0,3,570.0,0.12633333333333333,9.635883905013193
select,25,0.25,250.0,30,3.0,5,300.0,0.228,5.173976608187134
select,25,0.25,250.0,30,3.0,5,480.0,0.19633333333333333,5.407470288624788
select,25,0.25,250.0,30,3.0,5,570.0,0.13333333333333333,6.8925
select,25,0.25,250.0,30,4.0,1,300.0,0.18,11.688888888888888
select,25,0.25,250.0,30,4.0,1,480.0,0.18,11.688888888888888
select,25,0.25,250.0,30,4.0,1,570.0,0.18,11.688888888888888
select,25,0.25,250.0,30,4.0,2,300.0,0.19933333333333333,6.991638795986622
select,25,0.25,250.0,30,4.0,2,480.0,0.199,6.986599664991624
select,25,0.25,250.0,30,4.0,2,570.0,0.199,6.986599664991624
select,25,0.25,250.0,30,4.0,3,300.0,0.19,5.682456140350877
select,25,0.25,250.0,30,4.0,3,480.0,0.188,5.7287234042553195
select,25,0.25,250.0,30,4.0,3,570.0,0.15166666666666667,7.443956043956044
select,25,0.25,250.0,30,4.0,5,300.0,0.206,4.87378640776699
select,25,0.25,250.0,30,4.0,5,480.0,0.194,5.187285223367698
select,25,0.25,250.0,30,4.0,5,570.0,0.15233333333333332,6.1400437636761485
select,25,0.25,250.0,45,0.5,1,300.0,0.05533333333333333,43.126506024096386
select,25,0.25,250.0,45,0.5,1,480.0,0.05533333333333333,43.126506024096386
select,25,0.25,250.0,45,0.5,1,570.0,0.05533333333333333,43.126506024096386
select,25,0.25,250.0,45,0.5,2,300.0,0.08933333333333333,31.208955223880597
select,25,0.25,250.0,45,0.5,2,480.0,0.08933333333333333,31.208955223880597
select,25,0.25,250.0,45,0.5,2,570.0,0.08933333333333333,31.208955223880597
select,25,0.25,250.0,45,0.5,3,300.0,0.10266666666666667,24.334415584415584
select,25,0.25,250.0,45,0.5,3,480.0,0.10266666666666667,24.334415584415584
select,25,0.25,250.0,45,0.5,3,570.0,0.10266666666666667,24.334415584415584
select,25,0.25,250.0,45,0.5,5,300.0,0.10233333333333333,15.749185667752442
select,25,0.25,250.0,45,0.5,5,480.0,0.10966666666666666,15.358662613981762
select,25,0.25,250.0,45,0.5,5,570.0,0.10966666666666666,15.358662613981762
select,25,0.25,250.0,45,1.0,1,300.0,0.15,29.324444444444445
select,25,0.25,250.0,45,1.0,1,480.0,0.15,29.324444444444445
select,25,0.25,250.0,45,1.0,1,570.0,0.15,29.324444444444445
select,25,0.25,250.0,45,1.0,2,300.0,0.18933333333333333,18.197183098591548
select,25,0.25,250.0,45,1.0,2,480.0,0.18933333333333333,18.197183098591548
select,25,0.25,250.0,45,1.0,2,570.0,0.18933333333333333,18.197183098591548
select,25,0.25,250.0,45,1.0,3,300.0,0.175,13.838095238095239
select,25,0.25,250.0,45,1.0,3,480.0,0.18733333333333332,12.795373665480428
select,25,0.25,250.0,45,1.0,3,570.0,0.18733333333333332,12.795373665480428
select,25,0.25,250.0,45,1.0,5,300.0,0.17366666666666666,10.170825335892514
select,25,0.25,250.0,45,1.0,5,480.0,0.19033333333333333,8.842381786339756
select,25,0.25,250.0,45,1.0,5,570.0,0.158,10.044303797468354
select,25,0.25,250.0,45,1.5,1,300.0,0.184,21.277173913043477
select,25,0.25,250.0,45,1.5,1,480.0,0.184,21.277173913043477
select,25,0.25,250.0,45,1.5,1,570.0,0.184,21.277173913043477
select,25,0.25,250.0,45,1.5,2,300.0,0.216,12.101851851851851
select,25,0.25,250.0,45,1.5,2,480.0,0.216,12.101851851851851
select,25,0.25,250.0,45,1.5,2,570.0,0.216,12.101851851851851
select,25,0.25,250.0,45,1.5,3,300.0,0.2,9.303333333333333
select,25,0.25,250.0,45,1.5,3,480.0,0.20033333333333334,9.419301164725457
select,25,0.25,250.0,45,1.5,3,570.0,0.154,11.984848484848484
select,25,0.25,250.0,45,1.5,5,300.0,0.21266666666666667,7.405956112852665
select,25,0.25,250.0,45,1.5,5,480.0,0.20833333333333334,6.9104
select,25,0.25,250.0,45,1.5,5,570.0,0.16033333333333333,7.968814968814969
select,25,0.25,250.0,45,2.0,1,300.0,0.20366666666666666,16.527004909983635
select,25,0.25,250.0,45,2.0,1,480.0,0.20366666666666666,16.527004909983635
select,25,0.25,250.0,45,2.0,1,570.0,0.20366666666666666,16.527004909983635
select,25,0.25,250.0,45,2.0,2,300.0,0.215,11.35813953488372
select,25,0.25,250.0,45,2.0,2,480.0,0.17266666666666666,12.264478764478765
select,25,0.25,250.0,45,2.0,2,570.0,0.17266666666666666,12.264478764478765
select,25,0.25,250.0,45,2.0,3,300.0,0.217,8.889400921658986
select,25,0.25,250.0,45,2.0,3,480.0,0.18466666666666667,9.037906137184116
select,25,0.25,250.0,45,2.0,3,570.0,0.18466666666666667,9.084837545126353
select,25,0.25,250.0,45,2.0,5,300.0,0.21666666666666667,6.983076923076923
select,25,0.25,250.0,45,2.0,5,480.0,0.19,6.891228070175439
select,25,0.25,250.0,45,2.0,5,570.0,0.15933333333333333,7.619246861924686
select,25,0.25,250.0,45,3.0,1,300.0,0.25133333333333335,11.107427055702917
select,25,0.25,250.0,45,3.0,1,480.0,0.25133333333333335,11.107427055702917
select,25,0.25,250.0,45,3.0,1,570.0,0.25133333333333335,11.107427055702917
select,25,0.25,250.0,45,3.0,2,300.0,0.26166666666666666,7.365605095541401
select,25,0.25,250.0,45,3.0,2,480.0,0.26066666666666666,7.39769820971867
select,25,0.25,250.0,45,3.0,2,570.0,0.159,11.515723270440251
select,25,0.25,250.0,45,3.0,3,300.0,0.24566666666666667,6.2279511533242875
select,25,0.25,250.0,45,3.0,3,480.0,0.21366666666666667,6.967238689547582
select,25,0.25,250.0,45,3.0,3,570.0,0.14333333333333334,10.730232558139535
select,25,0.25,250.0,45,3.0,5,300.0,0.24666666666666667,5.325675675675676
select,25,0.25,250.0,45,3.0,5,480.0,0.218,5.538226299694189
select,25,0.25,250.0,45,3.0,5,570.0,0.14666666666666667,7.375
select,25,0.25,250.0,45,4.0,1,300.0,0.21866666666666668,12.189024390243903
select,25,0.25,250.0,45,4.0,1,480.0,0.21866666666666668,12.189024390243903
select,25,0.25,250.0,45,4.0,1,570.0,0.21866666666666668,12.189024390243903
select,25,0.25,250.0,45,4.0,2,300.0,0.21133333333333335,7.430599369085174
select,25,0.25,250.0,45,4.0,2,480.0,0.21133333333333335,7.414826498422713
select,25,0.25,250.0,45,4.0,2,570.0,0.21133333333333335,7.414826498422713
select,25,0.25,250.0,45,4.0,3,300.0,0.202,6.008250825082508
select,25,0.25,250.0,45,4.0,3,480.0,0.20166666666666666,6.0181818181818185
select,25,0.25,250.0,45,4.0,3,570.0,0.17266666666666666,7.638996138996139
select,25,0.25,250.0,45,4.0,5,300.0,0.20566666666666666,5.296596434359805
select,25,0.25,250.0,45,4.0,5,480.0,0.194,5.243986254295533
select,25,0.25,250.0,45,4.0,5,570.0,0.163,6.668711656441718
select,25,0.25,250.0,60,0.5,1,300.0,0.135,32.2320987654321
select,25,0.25,250.0,60,0.5,1,480.0,0.135,32.2320987654321
select,25,0.25,250.0,60,0.5,1,570.0,0.135,32.2320987654321
select,25,0.25,250.0,60,0.5,2,300.0,0.168,20.805555555555557
select,25,0.25,250.0,60,0.5,2,480.0,0.168,20.805555555555557
select,25,0.25,250.0,60,0.5,2,570.0,0.168,20.805555555555557
select,25,0.25,250.0,60,0.5,3,300.0,0.17333333333333334,14.453846153846154
select,25,0.25,250.0,60,0.5,3,480.0,0.17333333333333334,14.453846153846154
select,25,0.25,250.0,60,0.5,3,570.0,0.17333333333333334,14.453846153846154
select,25,0.25,250.0,60,0.5,5,300.0,0.15933333333333333,10.916317991631798
select,25,0.25,250.0,60,0.5,5,480.0,0.167,9.12375249500998
select,25,0.25,250.0,60,0.5,5,570.0,0.167,9.12375249500998
select,25,0.25,250.0,60,1.0,1,300.0,0.20966666666666667,19.16852146263911
select,25,0.25,250.0,60,1.0,1,480.0,0.20966666666666667,19.16852146263911
select,25,0.25,250.0,60,1.0,1,570.0,0.20966666666666667,19.16852146263911
select,25,0.25,250.0,60,1.0,2,300.0,0.23,10.92608695652174
select,25,0.25,250.0,60,1.0,2,480.0,0.23,10.92608695652174
select,25,0.25,250.0,60,1.0,2,570.0,0.23,10.92608695652174
select,25,0.25,250.0,60,1.0,3,300.0,0.20833333333333334,8.3824
select,25,0.25,250.0,60,1.0,3,480.0,0.16366666666666665,10.071283095723015
select,25,0.25,250.0,60,1.0,3,570.0,0.16366666666666665,10.071283095723015
select,25,0.25,250.0,60,1.0,5,300.0,0.22733333333333333,6.467741935483871
select,25,0.25,250.0,60,1.0,5,480.0,0.166,7.100401606425703
select,25,0.25,250.0,60,1.0,5,570.0,0.166,7.100401606425703
select,25,0.25,250.0,60,1.5,1,300.0,0.25166666666666665,13.447682119205298
select,25,0.25,250.0,60,1.5,1,480.0,0.25166666666666665,13.447682119205298
select,25,0.25,250.0,60,1.5,1,570.0,0.25166666666666665,13.447682119205298
select,25,0.25,250.0,60,1.5,2,300.0,0.23933333333333334,9.682451253481894
select,25,0.25,250.0,60,1.5,2,480.0,0.186,10.381720430107526
select,25,0.25,250.0,60,1.5,2,570.0,0.186,10.381720430107526
select,25,0.25,250.0,60,1.5,3,300.0,0.238,7.740896358543417
select,25,0.25,250.0,60,1.5,3,480.0,0.19,7.564912280701755
select,25,0.25,250.0,60,1.5,3,570.0,0.18933333333333333,7.621478873239437
select,25,0.25,250.0,60,1.5,5,300.0,0.244,6.296448087431694
select,25,0.25,250.0,60,1.5,5,480.0,0.17933333333333334,6.308550185873606
select,25,0.25,250.0,60,1.5,5,570.0,0.17866666666666667,6.333955223880597
select,25,0.25,250.0,60,2.0,1,300.0,0.2713333333333333,10.041769041769042
select,25,0.25,250.0,60,2.0,1,480.0,0.2713333333333333,10.041769041769042
select,25,0.25,250.0,60,2.0,1,570.0,0.2713333333333333,10.041769041769042
select,25,0.25,250.0,60,2.0,2,300.0,0.266,7.213032581453634
select,25,0.25,250.0,60,2.0,2,480.0,0.15933333333333333,11.290794979079498
select,25,0.25,250.0,60,2.0,2,570.0,0.15933333333333333,11.290794979079498
select,25,0.25,250.0,60,2.0,3,300.0,0.24733333333333332,6.473045822102426
select,25,0.25,250.0,60,2.0,3,480.0,0.15933333333333333,8.788702928870293
select,25,0.25,250.0,60,2.0,3,570.0,0.15933333333333333,8.788702928870293
select,25,0.25,250.0,60,2.0,5,300.0,0.238,5.338935574229692
select,25,0.25,250.0,60,2.0,5,480.0,0.158,6.537974683544304
select,25,0.25,250.0,60,2.0,5,570.0,0.158,6.537974683544304
select,25,0.25,250.0,60,3.0,1,300.0,0.246,9.684281842818429
select,25,0.25,250.0,60,3.0,1,480.0,0.246,9.684281842818429
select,25,0.25,250.0,60,3.0,1,570.0,0.246,9.684281842818429
select,25,0.25,250.0,60,3.0,2,300.0,0.23133333333333334,6.216138328530259
select,25,0.25,250.0,60,3.0,2,480.0,0.231,6.233766233766234
select,25,0.25,250.0,60,3.0,2,570.0,0.231,6.236652236652237
select,25,0.25,250.0,60,3.0,3,300.0,0.21766666666666667,5.537519142419602
select,25,0.25,250.0,60,3.0,3,480.0,0.19133333333333333,6.555749128919861
select,25,0.25,250.0,60,3.0,3,570.0,0.19133333333333333,6.555749128919861
select,25,0.25,250.0,60,3.0,5,300.0,0.215,4.832558139534884
select,25,0.25,250.0,60,3.0,5,480.0,0.189,5.479717813051146
select,25,0.25,250.0,60,3.0,5,570.0,0.189,5.479717813051146
select,25,0.25,250.0,60,4.0,1,300.0,0.18,11.848148148148148
select,25,0.25,250.0,60,4.0,1,480.0,0.18,11.848148148148148
select,25,0.25,250.0,60,4.0,1,570.0,0.18,11.848148148148148
select,25,0.25,250.0,60,4.0,2,300.0,0.17433333333333334,7.5239005736137665
